type,post1,post2,post3,post4,post5,post6,post7,post8,post9,post10,post11,post12,post13,post14,post15,post16,post17,post18,post19,post20,post21,post22,post23,post24,post25,post26,post27,post28,post29,post30,post31,post32,post33,post34,post35,post36,post37,post38,post39,post40,post41,post42,post43,post44,post45,post46,post47,post48,post49,post50
ISTJ,ive got rave today dilbert cartoon official dilbert website scott adam color comic strip animation mashups hehehe,watching fringe watching fringe go hehe wazzup ya,got nothing add felt like giveing thumb sparkle avatar hehe smiley,company insist providing mandatory free trial crap buy something tired constant stream snail mail email phone call trying get buy,dibs strawberry arrive luuuvs strawberry,could coming mouth word word well except bf case gf part,bowling thats guess,people dont like bad,post dont anything say,experience people le time longer school fact usually disappear completely abandonment aint grand,neither frenemies tongue,shoe aint problem shirt never fit properly,would say kant understand wink,noise cancelling headphone think need anything drown tounge clicking noisy potato chip eating coworker,nooooooo preeety sure version acurate,welcome move commute might killer tho lolol wink ugh butt ugly emoticon,life much boring mundane even bother facebook status,britain u,hmmm maybe thats needed calculus high school,paying ambience seems common thing pulic event like buck hotdog pop local th july festival back home,thought perth rather nice,drive carefully manics every corner every driveway waiting ram,may true still letting folk one wink,nope dont want charge ever let worker bee,wheres thumb smiley need one wink,oh yeah gonna ranting today really hate people call complaint map map looking year old since updated thing,butterscotch save wink,dunno cant find post see rather like ol doc brennan profile tho wink,prefer escalator anyways,one class remote sensing prof gave geography capstone got b,good guesser wink didnt choice write paper write paper luckily page cause im willing bet hate despise writing even,think there fair amount beef farming canuckistan hear even flush toilet great white north wink,nope contemplating mystery universe maybe reading online comic strip know tomayto tomahto wink,paranoid reason keep winking confused tounge get wink hehe,one,yeah relate nc year still dont really know anyone outside work,earth tongue seriously tho think futile exercise meet insert specific mbti type like walk bar tell people type one,art vandelay,need use fo fum instead wink,worked happy,well ok im scorpio like long walk beach rodeo shuffleboard hate party game people real oh wait meant sumthin else dinchya wink,hug da nosilla thing wont suck forever p like birthday cake cake wink rantystuff ran somethign morning tyre coming,well prefers bluejeans shirt,betrayed people thought friend many time longer attempt make new friend nothing cant know rely one ever,judging post cult keyboard diarrhea laughing,maria bamford jeff dunham ron white personally avoid jeff foxworthy bill engvall larry cable guy thats,right behind bwahahaha,wink like said pic seen one look wink,true someone would join pick username start wink laughing,welll really case anyways pic seen one
ISTJ,getting along mostly due showing disrespect towards person s know love dis shit talk care much s best,art teacher grade based effort always amazing art student usually made ok grade though,deleted,could hear p recommendation mine would sotc mg one game called steambot chronicle happen chance upon playing oh yeah katamari damacy,yea sage xd edit cool name btw,know reminded buy thyme,man good one say anything unless really think,man toke good chiba sit chill,yes course watched bit video certain warm remember way work,guy tell without even watch video,two type kind function,know take back previous statement work beautifully fact key thing remember complement function,hm prefer mix two make difference depends ratio high drunk high drunk totally different reverse,change get high though become ish,one telling lie handle,aim friendly push shove male goal antagonize female way,well said,apology trying step anyone toe especially female s made false assumption male see gender symbol first though,yes sir absolutely right,forget anything posted regardless constructive furthering knowledge one type reacts another always check type person,hm explain method reading people,well surely must form office hold mayor council member please help u current u law system complete total utter mess massive proportion,advice would stay top like mother way landlady never say anything,yes see took built new mental road draw s constant new idea edit also ability make new mental road,dear pay attention detail everyone type indicated directly username left post avatar assuming allowed type,former later talking something someone care pick pretty quickly easily new example right,much think think everyone else sometimes around one long much becomes much know,ni totally clueless go friend sound like take test seriously first try therefore sound like never,hahahahahaahahahahaahahaaaa laughing,sure guy best go friend,,man think s shit interesting one difference f make league different s whereas s seen accommodating variant s,really good scene end austin power goldmember think relevant cant seem find entail austin power telling scott evil end,easy tell high gpa scholarship money almost college offer kind scholarship academic achievement athletic achievement even another semester,nah sure care funny though lol,go party unless feeling strong confident advice take breather sit back relax let recover also highly suggest taking,know possible saying happened would like superpower something lol mind like workshop filled every moment fact detail piece,favorite everything guy said tongue tell type ruffle feather s hysterical,kind outright narcissism displayed boyfriend telling least e def cannot never heard talk like life,laughing man good give high five honestly though dude smile feel like cool instead,female male laughing disaster waiting happen,close enough two way thinking practical physical intuition feeling second one basically using mind without thinking like little voice,shadow function tertiary function ne fi also te si self analyzing part si screaming notice please please,smoke weed solid advice,awwww shuck want give big hug proud,mean like getting bad feeling nowhere happen sometimes like said try think way,use introverted sensing extroverted thinking tertiary function working left brain fi ne function right brain using si,yeah know say male s freak good way uncanny sense righteousness female s attractive time could really use structured thought,elaborate clash s think would helpful others run silly game past without getting blank response s,powerful ally around appreciate informative response note however enormous difference group two together want
ISTJ,sometimes try time,best match legit,romantic definitely open,usually considered nice get angry time though,train hour nothing giving shit,yeah cry sometimes though subjective reason like something bit bad might happen trigger negative state mind wander around pessimistic territory turn,sp guess best match would romantic sfp,si ne seems odd question ask may si,fetish,look irrational rational see see like going eye attention focused whereas rational character face,right shit mood hova lift,irrational intense eye,male female yes male female stay away s,initial impression seems p laid back inner weighing rational well defined character take stab say seems pretty feeling focused mainstream,sdoin niggette like s bring te ahead si like temporary extrovert period silence fine since give chance recharge,far ideal however really n would consider relationship bad dominant function switch common rational male,sound pretty typical except self esteem issue affect type like bit inability lie,laid back e p like j seems get better nfs f heavy environment focus getting along analyse,work fi attentive wife probable author know atm hobbes,change decision pretty frequently decisive put irrational accidental type like point j v p movement rigid gentle maybe term,odysseus heart,good match,well sure imagine different kind individualism fit fiercely say si dominant much individualism introversion irrational le,maybe nt fiercely individualitic sj muchh sp much either nf different kind individualist though kiersey temperament still seem bit strange,really nt quite individual way crowdist others really go gut ya care individualism,creative writing hell though feel potential math hell yes physic chem yes,cf result point,buy high sell low way go,bill,get degree online australia anyway commerce think,chaos beyond universe,rluei would correspond,see may well take big type cogntive function type though keeping mind get sync result big add neuroticism w h,type average higher iq type therefore fuck equality bro,type pretty crappy damn common goodside part majority introverted isolated anyway though like irrational even,prefer focus introverted function rather extroverted function using anchor synthetic world pi ready forward action analytic world,know type statistic seems would preferrable though without knowing type probably known desired intuition hell deciding,mean extroverted counterpart extroverted version ideal partner,would rare relationship given rare much compatible incompatible opinion ideal relationship dynamic,based point pointed towards even cf test mirror mine go si ti te rest think judgment function le well differentiated still,qualitative rather quantitative determination whether dominant ti ne check post,omg pod people shit ridiculous everywhere go away like fucking glitter nai xyy apparently ni fe facial expression xyy matter much seems like,v v decide following pair ti description applies best,test result others w probably w interestingly result make look secure stressed look outside,interact automatically start te ing usual also stuff raising forehead straight away noticed,think si described pessimistic described optimistic contradiction te competitive never really described,nfj beat yesterday enthusiastically clapping hand saying happy dayum gurrl u crayyyyy,even fuckin know aye,everyone us function personality piece person soul taken religious sense,type author
ISTJ,welcome enjoy ride,marry someone would aspire like,add husband say quiet must living rich life head tell kind important information want know event,wonderful keep fighting mindset keep replacing negative thought positive one eventually positive thiughts make track default brain thinking,great idea boosting seretonin level ocd obsessive compulsive disorder also another syndrome make one fixate sort thing including thing erson perhaps,sorry th sound like seasonal affective disorder best doctor diagnose based secific issue get best care feel better soon sad,yes often sight mind mindset regard really forget get busy focus one thing time often thought,also good idea think thing moment like person also reject decide call quits waste time energy thinking,beat way get someone keep really busy also stay friend yet email call anymore try find best dismiss,nippon,oh except line four eleven realized early life people think much think also time really,director md ph call driver check periodically others still working project meet timeline set also difficulty,relate mil feel must know everything passing catch word personal conversation fil ask talking,rain,celebration,goal,actually imo silly question unless flirting one really give true yes answer answered yes one could thought pining dreaming thinking,cold busy focused task hand several day away miss quieter moment alone laying bed,week two away asks miss want hurt instead ask kind question,try think excuse dinner table family member want sit chat dinner retelling people oriented story heard dozen time,workday,money,black eye,piping,updo,hot stuff,diamond,love,yum sound like delicious ritual make mine double double,spark,mirage,degree,pellet,slingshot,smashing,mystery,drink,scroll,thick,pastel,thumb,like fake kind woa like person ritualisticly always end phone conversation luv ya however sweet compliment look exceptional something amazing woa,appreciate eyeglass lived invented would able read write,comment marriage experience female male make awesome exciting superfun friendship lot interest common never,oh dry humour strike kidding mr bush inventor internet plural simply alluding old statement hear,speaking progress bush invent internet even fun,people consider conservative dresser like simple clean style lot white gray black also wear glass must elegant current one black rectangle kind,steel,also dislike late worse arrive early sit wait event start always try look busy pda people come talk rude know,friend asks okay smiling talking enjoy browsing aisle storage store solution also enjoy food shopping clothes
ISTJ,want need,absolutely date person cant make clear idea thier motif using need watch back quote agree well need,haha still clicked,picture people posting making laugh even though may show look username make sense reason showing find humor,thank response heard theory probably check link lazy comet really carry water comet come,feel,write better scientific novel,thank response picture funny article seem helpful read soon done lazy,difference,thought one would respond way thought safe forum,yeah deep thing empirical model observation google quote thanks bursting bubble,water come form far away sun oxygen hydrogen mix believe earth ever closer sun oxygen could,laughed almost everything said honest believe biased opinion towards tend boss possibly rigid aggressive,thank taking test never thought soul type relate ennegram type know agree soul type related specific ennegr type,,know many heard might blunt probably hurt every personality type ntj,know ntp neurotic compared ntp guess ntj chill agree tj aggressive beca use deal stupid,stolen forum,pretty funny,uncle pull rabbit as,haha interesting insightful post believe still answer question also disagree chill believe chill tend,going change nickname mastermind scientist strategist,would win battle introvert arguement mastermind scientist stubborn logical haha kidding logical,kidding,ignore go meet one u s better haha,let start another argument since know add post would would win arguement,honest result interesting thought would score scholar artisians possibly even server king warrior thank taking time take,thank response lot stp tend warrior observation,thank taking test noticed lot np artisians,thank fo taking test seeing pattern believe ntj mostly king np artisan ntp artisan scholar stp warrior still waiting rest,convinced sasuke anymore either certainly care fe seen alternative like value fi without doubt,thanks response first question say notice little detail come observing house second question look future alot take,disagree sasuke uchida observe tends base actioms around emotion rather logic understand reason people believe itachi uchia,nedgi huga naruto sakurai naruto sauskei uchia naruto oruchimari naruto toby fake madarra naruto naruto uzumaki naruto,feeler aqcuantince reacts tell want bring atomic gun space fight alien shot alien let fight guy,easy one question feel energetic recharged friend alone quote guy convert one letter difference,ok understand asshole part might offended people trying offend anyone wonder true posted even see could offend,sorry sounding similar asshole intention actually serious thought could recieve answer first believe psychopathic bad,haha still waiting response asking question observation made,come asshole psychopath,thanks taking time take test guess correct said tend artisan scholar,yes believe analyzing theory month interesting theory,could also try reading description different soul type determine soul type another link description believe help find soul,thank taking test yes also see correlation believe stp tend warrior tj tend warrior king scholar guessing fp,number represent,username changed warlord,thought,believe smart corrupt easily take world become unreadable people mentality come learning learn example,use take world want hear s mind come world domination please specific organizing type group example,obsessive compulsive disorder obsessive compulsive personality disorder
ISTJ,could sleep find impossible plane read book listen music watch movie anything pas time distract boredom,got random phone call thrown loop ex best friend called behalf see willing get back touch friend description thinking,aaaaand winner today stupid award go customer sent u text message full detail number cvv expiry name different credit card cannot fathom,text message exchange younger brother birthday birthday fairy advised union rep lugging birthday wish constitutes unsafe work environment,told eating scrambled egg spicy fruit muffin weird sweet fruit chutney hotdog apparently everyday lunch either pre packed rice,started sending text message customer electricity bill available online one text reply yesterday take cake funniest wierdest response read,rave finally better part month finally managed run km non stop without aggravating calf injury goal km round bridge le hour november,kind b really piss case still cancel everything aggravation caused never use issue year ago pc shop,mum alot u kid mother prerogative guess youngest brother lived indonesia uni recent time come,banned drinking something called armageddon company named epic,ha true reminds conversation workmate recently make report pull x relates connects z match z,exception price get looked fit first two question literally matter give rat arse something look good,kind color like bright muted warm cool vibrant neutral call colour wear vibrant muted vary alot favourite shirt mustard,weird wonderful thing happens phrase misheard team instituted whereabouts email let everyone else know going office,bahahaha brilliant,funny joke told programmer heading home day call wife asks darling need pickup anything way home answer get loaf,close call month roundabout cycling work many liking time find new route work camera record dangerous stuff see anyone,people lie people steal misinterpret feel doubt conceal alone beloved freak garbage,fluffykins third starlord,banned balancing pen nose upper lip,frustrated frustrating waiting whatever impinged around shoulder neck settle get back running cycling gym workout,yes avoid conflict whereever possible intense dislike form argument prefer state opinion reason warranted leave generally,answer people ask half rhetorical question want lunch let help narrow questionnaire would like food edible food human,rave victory student loan deduction issue ird back resolved ird confirmed deduction payroll made july august correct,random conversation raining outside see spotty stuff window see raining d spotty stuff fine water spotty stuff d stuff,rant protracted discussion accomplish nothing like report trying much confusing find anything need simpler,unfair dismissive self explanatory think persistent willful ignorance especially face correction chance learn unwillingness learn anything new adopt new,work way ird authority come tax related issue play middleman seem capable talking one employer besides demanding extra,family member bought new hp printer setup looked expected user guide turn page trouble shooting guide half dozen language,rant received letter ird tax agency saying underpaid student loan july august hell happens tax calculation system vetted,like sport like triathlons marathon point also really enjoy following heptathlon decathlon discipline cycle run find relaxing outdoors stuff,ditto week enough deal co worker recovering surgery others coming flu well majorly understaffed almost,rant landed completely new task day notice everyone know leave new task must finished midday every day avoid unwanted flow effect,rave finally paid remainder yesterday rant took calling dry month total,number question answered one way,u work emailing around playing respective mp player friday th weird similarity happened song title song johnny cash walk line,written couple really short story page fun write amusing read done though often found,warning long rant rant ugh insurance company october totaled bike logged claim insurance company detail claim well party,week humdinger dodgy written language work tongue according manager spelling correlation changed co relation another co worker found,yes exactly chip elaborate hot chip tongue,workmate getting hassled today buying chip lunch saying going stick salad brought,month without bike boning car writing scott year sad longest gone without bike year,rant broken broken broken gaaaaah,rave opportunity arisen work month secondment area would love rant justify applying would require leave project,absolutely,rant process step requirement lost translation process writer trainer issue end rave ish spotted issue impact get process,hilarious workmate blunder today regard issue yesterday odd customer hey find list customer yesterday report uhh,,rant damned bad like fact ruthless time help provided report fix update mentoring shown interest learning,taken project offending leader blunt email progress date dry
ISTJ,actually relationship liked also get along quite well s get experience mean u like,red orchestra played rising storm vietnam last week,get thing done way fun come get fun happy provide u good food proud,always need good food besides meeting party,seems like great party thanks wink,maybe way go s pack discus good leader fun since fun weakness perhaps s,know important business first time fun like rap battle rapper,others want one go one since talking subforum black colour could also relaxed casual meeting go pro con,exactly need talk instead big war game one strategy could lead big waste resource away initial goal,,style game mode xd warfare time,cute meant style warhammer k instead team deathmatches ffas xd,like s see loud version although goal could overlap hehe nothing wrong serious joke time place pack leader,could lose resource meanwhile may need later would great idea,know leader one capable one win contest battle,know imagine seriousness ever need leader think would sit around table actually discus xd,think pack would fit one trust get full trust issue let pack p,know assume modern time since brought suggested stay admire subforum colour xd,make sense raise another question like colour black wolf men question p,could stay u enjoy subforum colour u,keep black color money money regardless colour,funny see expect actualized type introverted extroverted e sensing intuitive n thinking,depends,wonder tell thing girlfriend emoji verstuurd vanaf mijn nexus met tapatalk,sleep although hour talk game something answering question others bad unless go hour crazy,know would save people time make easier people like blunt confess something like feeling someone,got social introvert spend lot time completely okay happy small group friend avoid large crowd like,sweet say beatriz,,could try professor layton want puzzle game know good strategy game d really followed d,according answer dominant tendency upholder upholder respond readily outer inner expectation meet deadline keep new year resolution without much,thought invasion ended,quite varied always manage make look great bet taste great yeah please keep posting delicious thing make,always amazing see made doktorin proud,,due time still yet meet,like chelc mentioned thinking really good friend family finding turned back happen felt like put knife back treat friend,think better invest good pc nowadays nintendo decided follow time console release schedule nintendo console coming weird time,definitely changed better young way le organised always voiced thought thing even led argument teacher like asking needed,rip mr iwata missed think city builder like simcity anno liked among cause plan thing outcome want want city lot,smite really typical moba third person view company behind messed tribe really keen decided balance thing could give go,like peanutbutter red chili paste spring roll love think something else moment let know something come,youngest three got handicapped brother sister neither brother favorite sister somehow got attention always got help asked,also play war thunder time time tend mostly play tank though cannot play realistic battle really want one day free play game say,deathmint know love like cause big event world everyone impact war negative positive also technology took leap,said honest genuine prefer would take extroverted part relationship also time break wall get know,could forget xcom even xcom dry reminds actually still need finish game love ww game setting weapon technology love wish,like turn based strategy gameboy advance d give advance war try pc turn based x strategy game like endless space endless legend also,,whenever problem personal issue tend either bottle talk brother someone trust tell everyone might still
ISTJ,really still honestly think best thing ever happened like literally changed life,none encounter left literally speechless talk day eat much either wore shirt even listen music nothing cheered,yeah remembered treated horribly created twitter fanpage like fanpage said hilarious crazy stuff attract follower get people notice,asked band member time put setting see saying want make seem like going behind back,upper respiratory viral infection,well first concert went contracted urvi somebody band private messaged social medium asked anyone band urvi,actually longer stan actually hate video talking glorious haha think hate think think creepy af,yeah like sure every read something make think pretty positive really clear idea ne si v,yeah like sure every read something make think pretty positive really clear idea ne si v,let tell okay hair fucking nice walk past hair bounce shiny dark venue hair shiny gosh bouncy eye,let tell okay hair fucking nice walk past hair bounce shiny dark venue hair shiny gosh bouncy eye,met,lol really enjoy,dj fuckin sexy fuck mad deleted channel guy complex enigma fucking legendary saying one sexist,well smart gpa freshman hear really good also finished th grade year month ew bragging make feel weird,hm wonder people trying convince one time made thread around park another though love lana del rey,,one favorite,,welcome posted thought lol,,personality type would write something like sometimes think affected year alive like think much,hello fellow people however always wanted know type looked like like add extra stuff like socionics may curious see,hello fellow another post fellow match made heaven horrible match fact quite interesting accurate call intriguing,,mean trying play cool play something normally read okay expressing feel someone interested lurked around,scenario focus feeling process significant ended year relationship quite suddenly apparent explanation point,studied cognitive function numerous time day night taken numerous personality test cannot seem find best fit nld nonverbal learning disorder,studied cognitive function numerous time day night taken numerous personality test cannot seem find best fit nld nonverbal learning disorder,,thank,,studied cognitive function numerous time day night taken numerous personality test cannot seem find best fit nld nonverbal learning disorder,mistyping felt like smart enough remembered disorder nld popular amongst s,wow reading thing would personally like know well,realization one day belonged california never noticed theme interest,adore courtney ability lie teeth recreate another life never seen six foot adore seattle sound,hi,,hello daey year age found today actually instead going quickly share fact however feel like writing,vocal meaning began show began tell like love noticed s vocal personality type used talking,boy radio malibu turpentine burn black dicknail drown soda pacific coast highway sugar coma best sunday dress asking,many hole fan forum favorite song adore botr,see enjoy courtney love,,two month,trouble manner religious thing,recently guy taken interest however age difference cannot really act emotion right teenager adult,involved sex meh know think anymore notice sorta distancing away people seeing,woah shit
ISTJ,laughing derails heaven secluded cottage highland scotland,s sleep,much cash usually bring none unless traveling town bring coin know people bring paper money carry bus fare decided,adore oatmeal slay literally course p big gay steamroller one faves topic find people attracted think scenario,trying pedantic think people different definition flirting showing definition basing answer upon better answer question,rant obscene language ahead dear douche grocery store complaining pregnant another mouth feed etc dude stop fucking girlfriend,flirt verb used without object court triflingly act amorously without serious intention play love coquet source dictionary com,find meaning definition word,would posted youtube vids never work right forum,depends askin etc,kitchen dance floor especially cooking used like go dance teen much like learn ballroom salsa doubt able find,else got romantic tune stuck head,sends hello telepathic message work tongue,rant presumptuousness blech rave fall almost rant ultimatum think ranted people expect well going wanted,nah weigh every month dunno encouragement really statement opinion plus pas ginger thing,last time direct mean sigh mean direct sure nice well psa,power observation astounding say tnredhead laughing state think tongue sorry mean pick easy right back,talking dancing meh must misunderstood post first time hope continue fun,wondered long ginger kid south park thing would come love episode coming ninja also think tim minchin ginger call another,bwahah much amplify stuff drama answer yardiff perfect thread well,pfffft ginger eat alive warned mood still apathetic slightly amused latest entry thread proud,rave documentary rave perc think raved really great tool right thinking change though,especially post detail plot public internet forum ever read evil overlord list tongue tell something else like forum,always wanted learn salsa ballroom place like yardiff go look like screen class carefully prior taking like,know use hint clue always wanted take dance class much,mood apathetic reason none enjoy four year ramen noodle tongue,seeing action already taken already plenty good advice much add wanted mention amusing find direct somehow equated,ni stop giving away secret tongue,blabbermouth mostly annoying us,much reflection come realize really one dealbreaker requirement must respect respect others le likely,think thread answer question thank anything make think even agree anything make laugh cheer,find easy develop crush someone older get fewer crush tend average one per decade adult life past,thought taste varied pretty widely mostly dated nerdy type dislike overly alpha male testostorone type attracted men rule could attracted,mine already happened kind liberating actually guess make new biggest fear long painful death cheese toss edit gun fine good,like enough along emergency reserve imagine living paycheck paycheck especially economy still started saving retirement xd,sorry confusion stay several day behind perc day,dear spammer spam skating archery archery try list realize similar golf still like try though physical thing,thought opening hospice house hospice care state joke resource big fancy multimillion dollar hospice house opened far away,rant haircut gal cut way short working growing year doubt would bad spent time talking,like wear cap functionally block sun keep head ear warm brand running shoe sneaker favorite max sketcher comfort,someone say done relationship reach either mean would point reaching always strive respect,see girl spinning one way think think tipping watching spin xd,curious experience interacting s real life think sister mom s interesting sometimes sure touched,mood zombie reason could wake dead imagine would feel like cry elaboration month traveling mid south trying find work,someone spammed thread golf s supposedly play inordinate amount golf mark twain subject golf,difference bush beach walk regular beach walk please explain american landlocked state,basing decision emotion spewing emotion everyone meet touch know feeling feeling,medium well pretty much eat cooked way steak one favorite meal,personally try lazy day least week,woman become involved married committed man get committed relationship man shocked amazed cheat someone else many
ISTJ,ding ding ding say false dichotomy,,change shocked seriously sound really good,haha cute think mine top head sure believed weird shit,aww welcome,mean u sensor think exactly totally understand shhh tell intuitives able feel special p sorry,first reject premise jock favorable nerd p going contribute actual question going geek quote forum rule,disappointed deify joke already done definitely play work kind person,well definitely sound like wondering mean strong sj value make think value strong,sure type indication order use cognitive function use every function,without doubt,,course one could complain caricuristic character unrealistic situation annoying laugh track enormous waste time considering sitcom,much also thing said great post friend seem really weirded remember thing detail example conversation friend,slutwhore slutwhore,seriously ask neither,first time watched titanic hysteric right boat started going literally cried like half movie ohmygodstringquartet much emotionally,eh really obviously based ridiculous false stereotype offended actually really relate wall e one xd beauty trigger happiness sequence,soundtrack rent wicked rocky horror little shop horror lion king,read mind,genuinely asking trying provoke,want get job put structure back life motivate motivation needed get one also zero calorie ice cream,annoys website internal search engine bing first world problem surrendor rein googly lord,,point ironic,apparently dyslexic actually read hope christian die poor,,,spoiler wanted clear case unspoilable zone p agree absolutely love book john widely respected able communicate,word,kidding first go p,haha miriam sts satan pit,hmm really interesting wonder would mmm data fe dom ni dom ni dom te dom ne dom ni dom,congratulation scored isj interesting explained te fe child probably would identified thinker pretty accurate,day lot fun netball training day missed first three period school english test declared undying love guy,believe rather tritype definitely relate state growth stress triad,b bitch itch titch c citch h hello mate,yes people always insist asking reading solitary activity people,every often maybe month feel need write journal like point life need get current mindset paper mostly write,look newbie hug around edit know want hug newcomer afraid might little condescending p,musical soundtrack count currently awkard ballad easily pleased tom milsom still got leg chameleon circuit blinking light revelation eel,picked genuine one made smile fake one clearly flawless method,absolutely totally agree say absolute certainty sj immune teen angst way people mum mother p,know life certainly encompasses teen angst year crazy full lyric listen,something seeing perc nerdfighters making known warms heart proud dftba,discussion cast type end confused,universe even debate waffle,sitting one many corner stirring hot chocolate reading,haha well go theory sj procrastinate definitely huge procrastinator,wooooooo
ISTJ,term finding acceptable risk come mind risk fact move business forward unless acceptable enough risk company still recover crash,person well person b mean big hole ground person hey person b horse person c weeee,oh yeah funny people alright set camera record dad going sleep couch yep stuck grandfather clock noise box arm,extra quote want respond part much fun get home cause even ft x ft x ft piece made mahogany absolute minimum,like tradition like others choose like certain one try lenient others still find many christian tradition little,additional bill satellite internet pft internet fact life talking potentially better tv cost money way already pay internet,sorry seen opposite say seen mention yeah besides throwing guard obviously suppose,need learn realistic feeling towards something avoid childish behaviour,want child yes really matter opinion still good friend sure relationship actually remind tell first,go dinner okay alittle nervous might aswell hence friend talk person use manner much possible let start casual,schizophrenia ever heard looking early stage cause stress auto immune disease vitamin k deficiency eating carrot salad,maybe cheap appartment looking great anymore need pay something better maybe learned start accepting people paying bill,solid colour dragon usually colour black grey white blue dark blue red darker red dark green always weather wear anything word super imposed,lake nearby go get fishing license go sit quietly thing could go walk bike ride indoor thing like scrabble monopoly,know match except one part way sadly luxury blaming certain people fact cause many misfortune basically,usually home anime convention photography painting place people could find typically want know would right,tell lie absolutely withhold information great deal matter fact truth fact life tend cause extreme paranoia best case,dunno never problem let clear something sure something caused right said person romantic interest involvement,apple kb box apple mb pallet apple gb ram like truck various size larger ram like larger truck ghz like speed truck,hot chocolate peppermint schnapps might another one cause mu hwa hwa hwa hwa xd,give rat family like sleep fact bed favorite place world yeah pas wanted hand new year staying,know someone going hate stuck head lately,well asked first floor second floor image show,uninteresting tiring go etc real time,coffee tablespoon hot chocolate tea earl grey hot lemon honey either rye whiskey sake warms two way xd crazy sound xd really,room look like mess first glance empty box one pile computer part another pile plastic bag yet another pile laundry pile tape pile right,oh lordy sound like see fun little head issue go like every lend owe get thing get many time much,would thing like room sit guest relatively standardized decor mean going throw wrench colour form cusion something,uh like part family sticking together tradition dropped tradition believe also prudent lax rest woman still know,issue wearing person shoe always going tell like want hear issue hold accountable everything,pardon using age old saying fit appropriately even talking second third fourth meeting nothing ventured nothing gained best part,nothing wrong wanting live simple manner people want hire went college university would like see graduated,uh first tv come many different size sure find one fit room would first circumvention ownership personal,mind extra shift cuz someone need want go somewhere day going let get stepped way something planned tell sorry,possible high school preparing real world least grade orientation said quite directly might add mean basic,socializing exorcize drain well enough still like interact people least hour every day every awhile taking day enjoy personal,depends long initial interaction many people room manner people already know comparable many people know basically,need someone exceptionally close order witness thing cry,guy first rofl second wtf man stop sign way low notice hell even looking one see damn pole take side,need look disorder abnormal brain level function classify first part sentence sad part people freely using term,diagnosed adhd year old course also time teacher saying parent kid adhd want ritaline class,took sound box grandfather clock hid dad couch sleep set camera hidden location dad come home really late talking go take stuff,success job family hobby dependent need achieve obviously one need money larger want,like wear cap usually sometimes wear hat though sun protection hat also serf rain guard cowboy hat like gardening fishing like,say left christianity first one go claim follow bible one truly issue matter faith choose,first sound like everyone worrying causing stress one actually cancer said person cancer want left business,first break something really know rough general idea circumstance caused break oblivious,called moving parent house without help remember tell go hell try say dirt know one friend leave,currently hiding cause someone turned nice christmas song something else xd actually answer lot place mean lot place,would like comment first room lived living room kitchen clean know cause want people still come visit clean room
ISTJ,great already pretty thin hair guess wear wig old sent lg using tapatalk,matter hot sleep sock like feeling sheet bare foot sometimes fallen asleep whole night top bed blanket,lel sent lg using tapatalk,prefer large dog dog medium large guess think weighs around lb sent lg using tapatalk,talk pet time one thing tell old tabby cat time get kitchen table sent lg using tapatalk,lolwut sent lg using tapatalk,possible chromosome sent lg using tapatalk,take infowars gospel present information msm care talk new video stating charlottesville rally protest others like,protest past year great divide conquer tactic would surprised staged extent,shadilay,safe space trigglypuff ate almost ate,got arrested pc police reported sjws bastard,may lord savior president trump bless loyal disciple high energy self sufficiency delicious meme,chance referring big hecking group dang doggos sent lg using tapatalk,corny poll though,sorry duplicate post,hmm weird would make hair greasy know acv water mixture help make scalp feel le greasy would think pure acv would anything dry hair,omg supposed dilute water else way strong mix acv water sure necessary use raw organic unfiltered acv,use shampoo rotation fact people household us shower yet least bath hair product next shower mine typical,tumblr gifs people use meme funny usually someone making small movement saying short quote would use still picture,heard kid nowadays want slay brow fleek nose snatched whatever jargon use yaaaaassssss,cashier kmart store worked closed month ago,ha job sound like would nightmare would never want work human resource enjoy resourcing human,kind industry work maybe may want switch industry introvert,pretty strong political opinion sjws hate p,wear glass outside house normally wear contact nearsighted,baby kid born june tail end,know people age interested year old anymore work stressful draining help live parent,like job would absolutely free quite stressful self respecting human would put kind stress anything,submitted resignation letter recruiter last night hope get answer today planning tell job today really would like date provide much longer,company offer option working part time since need phone coverage day thinking may get part time job quit one anything,temp current job since january whenever asked recruiter supervisor asked corporate getting hired never firm answer feel like,seems like almost impossible get job unless someone connection within company case company even bother advertising job vacancy sure job could,yes fact past year half actually almost two year one job temp agency got permanent full time job,another grievance reading interview advice unrealistic asked found job wrong saying flat found online,degree history mbti actually like would rather something else liked liberal art major combined inferior social skill mean almost zero,wonder introvert friendly company apply someone outgoing easily excitable mean good job fact lot,could rephrase response understand horrible abstract way speaking probably get job sent lg using tapatalk,except tried applying teaching job couple year ago certified teacher gave trying year getting nothing couple interview,basically anything office limited warehouse exposure qualify given skill experience mostly customer service administrative support,couple interview like job applied sure interview may like maybe polite,applied dozen job since december interview offer wonder something wrong guess come particularly confident,sure would definitely say ok child died result husband behavior right actually think sarcastic,chosen different major highly regret poor decision major conducive getting job problem absolutely interest business,arieslilith united state public university cost per year cost twice high student choose live campus paid something like per,think b good hair braided back away face,wonder fresh college graduate always expected kind work experience undergraduate year know mom graduated college late,think smallest class capacity student largest however huge class lecture hall think would include presentation whole,jcal sound brutal want le job come leave designated time leave work work great percentage workforce make,wow could never work many hour per day regular basis industry work
