type,post1,post2,post3,post4,post5,post6,post7,post8,post9,post10,post11,post12,post13,post14,post15,post16,post17,post18,post19,post20,post21,post22,post23,post24,post25,post26,post27,post28,post29,post30,post31,post32,post33,post34,post35,post36,post37,post38,post39,post40,post41,post42,post43,post44,post45,post46,post47,post48,post49,post50
ISFP,tell probably complex people ever know emotion feeling express freely others may change mind make,get thing going guy like flirt like flirt contrary flirt want fool around flirt really attractive like get know,mix participative delegating leadership style like involve everyone decision making process let move discussion along let mold mix idea,wondering thing lately know many friend find complex even contradictory wonder penchant debate public speaking,center right social issue fact taking life innocent fetus murder abortion ought illegal except case rape incest,many meaning life meaning life working hard getting desired career mean earn big money mean nice home nice car mean,alien exist imaginary creation sci fi folk ancient culture worshiped rock alien would taken universe done something bad u,experience awful realized probably due string mistake blunder part obsessive hedged everything,think analyzing handwriting personality,set personal value close heart include integrity loyalty respect think also find personal relationship,lachesis thank sweet realize lot men reject emotional side often try get rid emotion thinking would make unmanly well thing,absolutely people say formal snob blood personality attracted classy thing work classy thing get,depressed mood couple day ago felt hopeless trapped sad felt really horrible nausea fatigue find place direct energy,say mature say dislike immature people stand people value integrity long fun immature real person,yes usually feeling stressed place around people uncomfortable trust thought teacher trying gather u,definitely agree mean usually thinking something making plan head considering impact whatever certain decision kind scare people though,say million different thought idea head every second surprising intrusive pay much attention since,well want anyone want someone want vanilla ordinary person want successful want happy want achieve dream,thinking thing lately think public school working well want get response teacher year year,impossible,,know feel something worse head reality afraid thing tear relationship apart tear away trust tear away thin fabric,decided fresh start live one thing thing troubling past decision word action event haunting crime thing,hi name wesley used hang forum know really mean lying always wanted extroverted fit talk,want feel sad anything think behaved well thread apologize admit person awake want thank,nice try never going socialist never going democrat ever guess done work developed political view stand period,really hate people resort personal attack wrong disagree make uneducated narrow stop personal attack look,mean trying looking sympathetic crazy displaying affect mean come one stupid discussing issue conversation,want could money love lonely rest life could love money able achieve dream want could,guess disagree rightie lefty still friend right stop talking politics thread promise,sorry offended suppose trying little hard year old kid big dream big ambition see everything sorry,brave new world seeing look future many dream many ambition many goal big feel like held back,agree get person sad hear dad situation wish best regarding issue side note romantic,weird public expression love fantasy figured weird since really demonstrated relationship mean would love future wife kiss,hate politics worry still love end day still love,let tell even confiscated money rich would able pay debt solution first balance budget pay debt,first would like state believe romantic fantasy believe relationship good dream romantic fantasy know,still think hillary say think feel since relationship s like ask guy think,yes say fairy tale product unrealistic idealism yes believe love believe romance believe one day meet love life know,respond economy crash financial institution crash crashed greedy realize sane reasonable ceo would go,sorry misunderstood statement pay income tax tax collected tax rate disagree nothing wrong rich,hi guy checking hillary clinton earlier day first lady find quite attractive lady also talking,listen parent feed anything like personal attack took year develop political view moderate liberal democrat,disagree rich pay income tax fact think tax rate ought lowered loophole ought eliminated nothing,even worse judge action disaster want tax spend thinking somehow revive economy billion stimulus,well disagree done good job regarding tax want additional tax medical device heart stent ultrasound thinking,president reduce income tax rate top rate followed reduce capital gain tax corporate tax rate reform medicare premium,maybe journalist interview celebrity host talk show interview president united state reality star show,year old want study law something like would run public office going run mayor state senator governor congress going run,whenever see always see certain uncertainty certain insecurity see trying say right thing see worrying audience would react see
ISFP,daphnedelrey think would bad time read great gatsby haha opposite like learn mistake cause want end like,actually think break blessing disguise know could happened broke month time imagine would like probably even worse,holy shit wise everything true believe mistaken love need time even know love someone crossed line,want leave alone whenever talk want talk feel like talk would leave life like even though told,think first relationship happens someone really special always bummer idea like though really care,alright get realise crazy unconscious brought surface need rub feel like horrible person,thank much honestly right everything fuck,appreciate comment understand everything said please read rest could change advice,posted relationship section please move still kind advice section right please mind cringy romantic writing find hard,right wondering fellow s s developed know good way get know extrovert people meet social gathering like want,thank much explanation couple day ago looking good definition loop glad specific thread fi ni loop,haha yeah totally logical friend hardly ever talk feeling fun thing play chess swear obsessed chess jeez endless day,hard question answer,plus randomly decided go back school british college last week turned class guitar head thought good idea go play,okay info girl kind helped release something made feel energised happy make situation opportunity might,damn multi quote answer could reply yippy,came kind helped release something made feel energised happy make situation opportunity might fi ni loop,s fi dominant surely,right begin met girl either brought made hate went felt like broke thing feel like,right begin met girl either brought made hate went felt like broke thing feel like,one major x men character suck,x men day future past baby love beast glass,,spoiler,saw amazing spider man thought good made happy,back future favourite film tongue good hunting fascinated genius even fictional truman show favourite philosophical film terminator imo best action movie,yeah saw godzilla tonight bit slow time otherwise good,,much better man go nowhere near much detail like detail actually wanted thread fun funny superpower comment,reason though letting go anywhere site created account whenever press search animated gifs create animated gifs youtube video take,thanks one matrix reloaded stuck train station jump onto train track run tunnel come opposite,one neo matrix revolution running loop train station know mean,play video game talking song liking appreciate know anything game speaking epic like epic music like,signature,hey people find gifs like specific website looking really specific gif put mybut sure exists find google unsure tongue,,got chased incredible hulk walking stair top floor mine step brother room notice door room way open well,heavy video game music good video game soundtrack song,book came across later life wish read teenager would benefited greatly thing teaching,beginning sound like would fit great rocky movie tongue cool song guy girl heard new order love,tongue,still question save another time annoy thanks lot good night happy great people happy,worked,okay test multi quoting,okay thanks lot people also letting multi quote thought press multi quote button post wanted include post,,confused cry shortcut way write every time post photo,comment cause image show sad,,option though clicked insert image
ISFP,think probably could might know video musician,feel like need fresh start least right thanks though,god fucking dammit guy sweet thank,thanks well wish guy wish best,look thing chameleoning thing either look get unlikeable compare b mine,much think time move realized finally wrong dissociative identity disorder really mild case case none le,blink present one always present one sorry get skin,honestly wonder mutliple personality disorder watch one respond,hey mean could put nicely something like hmm fuck scorpion would prefered actually yeah whatever sigh anywho,guy plain awesome honestly,upside guy always cool sorry guy feel like outshadowing guy overly extravertedness take break whenever guy want,hahah wink shall never fail child xp,cheesecoffee edit hey sorry bit literal time claiming perfect known sorry,hahaha oh btw think dropped something go stick pupil back give know crap impossibility whole darn thing impossible got,hahah ok p worry,hay fook u leve mee tha fook alon abut mi speeling,peopel learn sarcasm come across online wheeeeeeen,heheh suck attt hmm well irresponsible dat good p also though um evidently suck telling someone sarcastic online also read,except done scream scream scream ice cream eh eh lol kanye arrogant wrapper made song gold digger,hey man cause golddigger mean u actually prefer ice cream instead ice cream monsterr lol p kanye video p,pm first pm first nooo lol really dc send one mr indecisive,hahah testing kind flirting actually probs obvious kind know oh wittyandcreative even pick wink meant ot,ahhahaha thinking pm,awwwwww lol,haha empire concquered probably video game also username,lmao,hear term lot convosation mean guy picked yet pretty weird also picked yet high five,umm lol mean think anyone slightly sociopathic mean criterion must absolute fucking bullshit cause someone happy,hey bored wanna talk ec,haha would awesome make sure wan smile though make extra sassy heheh,hmmm something often say,gonna give go wish luck guy edit nvm apparently terrible idea p annnd cut p,think coming cold distant bad guy think faking emotion make stupider,think mbti definitely nature based asking,dear s always seem think cutting someone right thing seemingly slightest thing go wrong cause high ideal something real,hahha lol,also username stand plain suck,,dr gay offense gay ppl p,thinking,realized depressed try something moment like said exhausting everyone get resentful effort,never said ghost said dead telling story,jenifer lawrence hella cool guy would asset female club actually think,weally hmm get along female fine little quieter calmer side irl interesteding also feel stp male female,sister distant emotional,demented retarded,quoting aladdin p jk jk,um deep feeling uh think trying rationally understand u te really,give u context,thank sympathy dear confess sure true character attempted mock complete utter gullable bafoon find interesting though
ISFP,important self expression go feel desire express inner world kind art get older becoming increasingly rare,hey ever would like male chat learn would happy oblige,sp sx,relationship s always feel kind awkward end like want impress always worry boring weird creepy never really sure,great well good hear least happy thanks,yo australian getting industry dream mine year travel canada state live year least explore currently,especially liked last one prone making random cold hearted decision nowhere haha think point made earlier could lead like,cool thanks sent iphone using tapatalk,oh worry roof even hard hahaha would say type think might fit sent iphone using tapatalk,anyone else watch seen typed think wrong good technical aspect minecraft e redstone mechanic time,pretty sure ups down often wish like minded friend think would like close even someone warm jaded,fellow fi dominant person wanted say well relate feeling world make judgment based feel thing put u,use word necessary,sound eerily similar experience recently anything like experienced love relationship might emotional maturity reach,get feeling place role bring art world get inspired think help see hear someone art think want make want,feel like add think mother talk lot really like like asks something simple blurt several,personally become talkative right person yes take open time feel comfortable feel enjoy conversation,today interview call center depressing building firstly mother used work told many time shit job part,,please tell,dog barking echo beach,,,ooh want secret coupon code,dark tapatalk theme cozy dark theme general cozy known since youngling cousin changed window theme dark one household computer,drop everything buy one way plane ride pennsylvania moment necessary fund want finger tip stroke chest like talked,goofy sometimes really dramatic idk fan,heh thing game steam banished hooked close eye without seeing game happening inside eyelid even dreamt,ugh whyyy p,python cheat sheet zac b equal b return true false b equal b return true b see b greater b return true,get brave,lately stepping comfort zone little attempt get good stuff decided try music theory knowledge admit feel like letting,would attribute mbti enneagram challenge feel four might also face fellow w relate low self esteem one thing seems factor,wish world wilderness civilization tucked away little corner somewhere would utopian world,interested enneagram type health challenge faced regarding curious hear fellow s experienced,first thought might spent time trying learn difference realised think got pretty lucky considering way first,feel though finally getting sx sp conflict little bit spent long time comfortable lazy made miss sx side know long last,think thing crush crush someone able approach want bother seem flirtatious possibly p,greeting fellow hope lovely time discover lot,common theme inside head always thinking thing change change necessary movement life good bad bad good,usually guilt feel like fault often someone upset tendency quietly think really fault,haha love,snip,female would easy seduce think conversation moment fundraiser person engages booth shopping centre either going,took picture snapmatic gta online,hang around buddy would think te primary function fuck playing grand theft auto v xbox pc version coming nice car sure,,know man hear exactly renowned personal hygiene,decide life lead follow sx instinct sp believe sx dominant recently acquired job want buy nice thing,regard music often write something sound much like something heard somewhere brain subconsciously go yep sound good let use may
ISFP,married get really well rather introverted socially adept helpful thankful really good finance,yes relate lot go counseling sometimes think man talked way much course counseling paying guy sit talk personal,loved movie really great message need able express feeling ok feel sad angry think often easy judge emotion,favorite people hang little lost asking love academic topic care le someone align group agenda,terrible decision also really structure life definitely flow rhythm every day activity like completely random spontaneous try,really relate also hate wait around learning something want learn go hand learner also love read like crazy,sound lot like think sometimes introversion fi really come like n confusing people w seem dreamy kind,best also favorite literature art music mythology psychology geography biology geology language spanish german worst math kind chemistry astronomy,get thought nf type long time even coming official mbti think least feel kind daydreamy ethereal,crazy diary teen place let teen angst little notebook occasionally write idea thought occurs,wow complicated question grew conservative evangelical environment family schooling conservative evangelical thankfully parent strict,view handle theory something interested handle well something get mathematical technical sunk fi work contrast,love miyazaki ghibli film lord ring princess bride star war period drama pride prejudice jane eyre etc harry potter disney pixar film prince egypt probably,sure act like another type get really stressed mean like pushed edge patience usually yr old daughter get really te ish bad way like,lazy depends whether something want moment,add case helpful find minimalistic area others example kitchen like everything super pared stream lined like lot,attracted minimalism college never went full minimalist lived simply made preoccupied possession though never le enough married,motivation engage mom staying strong family investing relationship sharing performing music working animal outside sure evaluate info,w tritype subtype sx,bluemajorelle relate lot said right loving lab way lecture part though bio major group would always end one cut,also thought got official mbti super close n score something felt especially little reading n started,ferroequinologist funny yesterday thinking song imagine much dislike know whole thing kinda creep tune,definitely informing communicator like really bad lol anyway sure would would relate directing style could see nurture,used equate quiet artsiness n thus pretty sure intuitive plus appear dreamy interested deep abstract topic point long,usually come test online official mbti also thought feel right thinking people know well irl,thanks response mikhail angelcat passage fe fi really informative going description fi always felt even quite young way,oh yes see saying definitely behind scene style communicator think think chart course fi always,mind question help clarify thing guess example mean bad improvising music speaking front someone plan,something add think main reason question type usually go flow laid back like plan know coming never late,something wondering possible little practice ne feel comfortable going si develop si point,scenario focus feeling process significant ended year relationship quite suddenly apparent explanation point,ok coming back long break mbti still trouble pinpointing took mbti official practitioner came almost n score,know thread kind quiet right found interesting agree myth tradition sj description traditional come mean conservative,hi sure type yet leaning toward got online test high school entered college year later always got,s often described cause devote life never really seen always passionate thing tend holistic view,enjoy way part struggle mainly sensitivity shyness feeling overlooked ignored people understanding feeling thing hard,often called old soul also innocent childlike s ageless,love haunting like wild mountainside love native american instrument,wear make everyday look used wear none grown like better learned apply way work like doe eyed soft fresh kind,first time even heard personality type tested high school revisiting college often got often questioned type often,oh love movie ghibli film,love animal love cat used dog crazy older get work seem really mean care one need proper,going back forth finally nailed almost like constant information gathering mode going back forth trying find,philosophy job allow freedom thing want really career never knew entered college ever,wondered test question often ask like abstract concrete information without giving example mean abstract information v concrete information,feeling harmony earth feeling warmth closeness family,haha yeah gone way topic lol wow best description read love phase life describe definitely feel like phase ii kind,ferroequinologist lot like wife scenario gave know intuitive global thinking close sensing thinking particular come back,thanks responding question know think would really stressed nervous sure ne really know look like seeing,wow described sound like ok questioning lol ok hard time something like unless done many time got comfortable
ISFP,read obituary come wink,good advice thanks,thanks responding talking ethic much ability reasoning fear could bad thing despite know thing truely unethical lost,insane meant psychopathic might acting behavior better judgment sense believe rationality rather dangerous continue loose,rolleyes frustrating dry rolleyes angry mellow,x,double pst sry,tested right brainded suppose correlate,laughing,laugh first read comparison nephew astute comparison pretty good characterization get license,err say decisive way explained admit pretty confident se take lot ruin self esteem example condident,pretty nice s figuring minute detail tongue,thanks responding think main point actually trying bring line italicized decisive right would say indecision enemy,pitifully bad mbti confidently typed feel like empathize guy lot description type describe pretty well cognitive,le sexually permissive idea much casual sex people rarely put always faltered approach monogamous value,s abandon deserted island fir day without second thought actually really nice though,voi l type,sssniperwolf character cleverly referencing sniper wolf,love s fragile compared find much easy hurt feeling plus always recognize coming grievance leaving,cat would probably kill fish usually nice seem personal issue fish often terrorize,four cat black cat like snuggle face together year old think god help black english shortnose bombay likely sibling impossible,,mostly hot cold think might romanticize everything heard s allot emotion partner,think giving u much credit ni s visionary well told,feeling pretty convoluted messy sure girl remembers fondly friend,x,little patient crooked value fi unhealthy self indulged impose value others find fi backwards thinking time,trying self aware unaware cause become even le aware actually supposed paying attention needle say short attention span,x,uncomfortable domain people home caught guard offer food comfort instictively promptly refuse feel like need careful,x dry,interesting honor case matter one noble reputation something think ever really valued ofcourse result bullied allot kid infact,maybe,sorry speaking experience s type act adversely violence thought si people know physical,possible suppose main factor consider bullied peer would imagine s would run fight logical course action,answer question mother fucking flip think late something forget people feeling focus crazy stressfilled inner,perhaps misconstrued trying say apologize,clarification trying assign value mbti type,know afraid done pretty cruel thing still apologize personal hatred really giving much credit virtue,list would long auron video game character esi giant cleaving katana wielding one arm badass outrageously awesome emotional episode seen,s know tend pretty quirky become elderly become really nice old people father extremely reserved school day aparently would,genuinely think giving credit deserve thanks warm sentiment,call mother spent life independent social contact extent people would consider unhealthy purpose,thanks advice look like stuck two option spring semester college course need look visual basic well one,eh really said occasionally stuff homeless shelter nothing remarkable ethically exemplary person sound nice,x,ignore redundant thread made unwittingly without checking see already thread exact name strike fancy go look far thread,study visual plus c sharp,still question thread answer simple question piss s saw similar thread forum,x
ISFP,friend social life olivia brien song better physique long hair chance redo middle school high school knowing know,favorite color light pink lavender turquoise silver,know stereotype came exist worse loser one opinion think come cliche two group classroom talker,wtf,dramatic guess sometimes pretend mad overreact someone disagrees mess something etc find funny trying create scene people,mine mostly stuff real life awkwardly mixed stuff video game movie people involved either people thinking recently movie character also,literally want opposite wish people would stop buying others b see genuine sincere people,k b,well seems like people want around le start opening guess answer exception one get,sure introvert met lot popular s particular s usually lot friend cool whatever loser high school social,exact way never many friend two closest friend total like growing guy neither one traditionally masculine one gay,first question well actually yes remember sort awkward around guy life sure related second question seems like,one spot one biggest goal life indoor pool hot tub really big bath tub first one confused thought back s,really possible benjimac live site spends time thing internet argument also debating waste time throwing petty,sure thing introvert thing fi thing want see happens anyone else weirdo like around opposite sex,always instantly drawn reason slowly drift apart realize irritate,given post thread best position calling anyone pompous,go ahead tell think mistyped typed past finding wrong bother feel like good fit,oh cool thx,see comment like sort political video anything related sort controversy disagreement feminism always brought usually say something,honestly studied enneatypes lot think could easily anyone familiar enough post try type go ahead,think everyone born unique set value either good evil depending circumstance could logical consistency harmony freedom justice tradition etc,maybe kill could inserted point well life matter feeling person feeling pretty much valid argument death penalty,playing runescape waiting wwe k cod ww come,hate reason prisoner even one violent criminal pretty much helpless already locked kill f ing barbaric risk,pls stahp deply offindid aaaand come back later,hatred wrong target happening dehumanization convince group people another group people somehow responsible suffering begin,yes probably,first image come google sort objectively better everyone else attitude mainly coming s s one main reason switched,half friend kid s related especially well shared level awkwardness well lot interest video game,go literally mbti group social medium s running pretty narcissistic manner anyone else seen horrible mbti tier chart,people start get bad vibe either swear much joke sensitive topic expressed opinion disagreed spend much time tailoring,ni,problem philosophy firstly crime assuming mean evil never eliminated criminologist trying find way since,hate often stronger love example thing love animal tea favorite band boyfriend gaming etc thing hate gender inequality retribution child abuse animal abuse,guess hanging would cost effective also le humane something go wrong person executed strangles death case know intention snap,result scored masculine point feminine point androgynous neutral point biological female also,sound enxj ish,talking issue like simple actually extremely complicated first death penalty deter crime public execution would serve brainwash good,sour food sour candy sour fruit sour drink especially green apple flavor feeling imagine eating something really sour omg,holy shit slippery slopers right honestly thought left better,legal consequence sure safety society view prison mean incapacitation rehabilitation nothing else believe philosophy two wrong make,mom dad get along slightly better dad argue politics religion time fun especially close either one mom,oversized tank tee sport bra baggy short pajama pant every day,try typing marshal favorite hamster one mean territorial v e definitely e let anyone handle jump hand always awake,never really liked always removing dog collar kid imagine thing around neck time like need take walk use,trend noticed s tend sort extreme one side people say s almost always conservative met plenty ultra liberal sjw one,disagree someone care going choose randomly candidate attractive instead making informed decision,heard s supposed charismatic anything love public speaking group discussion performing center attention weirdo,yayyyy another runescape player another saradomin supporter angel difference communist support perceived underdog even one
ISFP,time favorite feel really describes catfish song townes van zandt mentioned song forum like mention last time,blood meridian cormac mccarthy really want see turned movie movie exactly like book nature book allow prose,resident chinaman feel compelled explain clearly difference yum cha dim sum ok firstly dim sum one type dish served yum cha,current stream consciousness finding hard type using iphone,fun anti social perc midnight burger friend iphone well point hanging person anymore,many got iphone perc app iphone one fun truly forum junky,luftkopf photograph guitar reissue fender jaguar ocean turquoise finish named peacemaker got back luthier today sent,r williams aussie like get called cowboy musical intelligence lol anyway work ad agency dress code pretty loose like dressing,hello lady gentleman capacity sit home nothing play guitar ok kidding day job would really rather starting thread,jace damon albarn walking sex think ever made music like favorite albarn piece tender blur whole think thank whole demon day,post song wait next poster type mbti type song accurately represents post lyric possible lyric help start catfish song,lol guy took lsd mushroom together first time ever either think changed anything found really entertaining experience world,anyone back vent vent functioning,fellow s made phone call friend got line said hey l think really losing mind sat seriously evaluate destiny,situation like find people eventually feel worn exhausted thought feeling lock room,make lot mistake trying express half baked idea never get fully baked lack ingredient bothered go grocery shopping make lot,ever feel frustrated trying create song poem painting trying decipher one really wrap head aroudn process,gah tried mention thing work,miss tfy sentiment precisely,think everyone easily influenced others living grid power relation define subjectivity speak power come,find really ironic casual user substance wish mention aloud beacuse people perc know person know people heavy user,hey man w problem overeating especially feeling quite depressed month month ago weight ballooned got back,metal like ambient like got morbid angel brian eno side side playlist p sorry sound like,metal like ambient like got morbid angel brian eno side side playlist p sorry sound like,blister time even though already playing year make sure finger stay blistered much play much guitarist play guess,yeah guilty classic crime telling girl freaking,dancing dragon avatar speaks load,fried cottage cheese dumpling sound wrong yet right,thats really nice drawing sigh anime day time watch lot nice cartoon read comic spent night alternating perc music homework,high five man p go get stoned first go subway facepalm,hey something odd happened typed pop crime got notification saying new mention actually mention tab profile page think new,yeah hmm btw discovered possible n become period year,miss tfy need thank part world producing gorillaz gorillaz simply greatest band ever written song think express situation,hey jerseydevil stoned,well say freak really friend one thing wanted ask around guy really feel like,girlfriend thing girl cute girl youtube extraverted feeling described girl like wrote poem kissed,pork porridge ipoh chee chap chook,cumi ciki monkey adventure travel food link blog tell everything need know dish btw say,krou haha suspected really digging real greek food random mediterranean stuff greece gave u nikos kazantzakis food,hi musique love everything hate chinese culture eat every part animal pig tail ear kidney even blood get cooked form porridge call,homg greek food tabouli homous ok lol seriously closest ever come eating authentic greek food night greek diner usually frequented intoxicated loopies fresh,second also second everything already mentioned probably tick people dislike judge narcotic people use,layabout high class one serious p,striding life singing anger blue anger blue gun club youtube gun club anger blue,nagging suspicion along done mbti test month suspected morphed mbti found,concur co expected something serious almost died laughing instead,classic conversation apologizing exchange personality cafe care bear land anyway anything serious substantial,expect discourse meaning piping hot chocolate saltine cracker way name pop crime want say love answer,fellow s like eat love cereal muesli milk fruit juice steak crispy chicken flavored rubbish chocolate mum cooking south indian curry dosai rava hmm,yeah buy quote either something popped head thought addict might say addict addict reading thinking
ISFP,lol saw another video girl put knife friend mouth talk crazy,l ae q first second think girl right xstp leaning towards girl middle dont,friend always spoke past recurring nightmare demonic dragging three flight stair house first floor bathroom,body constantly fidget really violent kind rapid movement truly bad habit leg foot toe arm moving need something hand,eat buffet,might first last time using analogy think really fit situation though lead horse water make drink unless,read post themindreader dude f,instead turning fan ac stare blank face get something completely forgot missed chance,talk picture jumping cliff watched three hour special cosmos pb short feel like long heated debate irrelevant,happens lot better talk dont come arrogant snobby opinion unless tell shy,f k music f k art f k visual art particular,moral ethic lol heck wrong someone get slapped see disturbing image people see disturbing image animal see disturbing,sorry hear knew xstp used cut dont think type related,fe user also tend beautiful smile matter gender eye always smile mouth,im happy first one first real experiment gel ink cross hatching second one gesture see better click open,yes agreed way,yeah fixed mine elaborated hypothetically logical debatable im grounded p,try telling marriage relationship s opposite letter s opposite function none even matter time time always hear,friendly yes kind yes passionate yes cocky take thought hitting intention acknowledge presence im actually pretty,snort sugar nasal cavity friend highschool hilarious yet shocking,three sister friend hard crush looked smiled even walked xstp girl knew liked since sixth grade never made move becuase,might met one work long time ago attraction u seemed mutual,thats exactly word word,ouch definitely suck sometimes,experience pretty decent,well try remember thing order prevent anxiety like said earlier birthday punctual thing like job practical,im sure u memory used pretty good came stuff actually mattered might enneagram thing case idk ennegram type anymore used,see dont worry people dont appreciate honesty living denial blow face reality hit hard sooner later theyll ditch people,umm well think iq like nothing try honest person im trying understand spoke smiling moment smiling,,even lift lol jk,friend currently addicted lol everytime text back every couple hour yo bad playing league game addicting big gamer everytime play,friend family never know much actually love youre drunk wanna tell never come fe feel unnatural,definitely,take fraction second know entering room way open door lol,yeah suspected various reason didnt wanna say anything offend,yeah sps find useless plan cuz nothing ever go accordingly better make go fun part seeing end result weird thing excel improvising,really robotic like unorthodox opinion,like thinking style worry commitment middle name happy actually dont one seriousness think anyone read tell tell smart,love hang figuringitalloutasalways worship music making really emotional right,agreed uncertain unfortunate hear disorder chanceitboy trouble perceiving believe recommend viewing post asking,oh thats awful apparently poor guy wanted alone thanks article keep mind although heightened paranoia come naturally anyways lol,oops sorry didnt know responded acutally joke dont policy xd im big fan situational humor though anything really honest may make,welcome join journey wish one policy funny joke required,disagreed second last paragraph instead imagining actually plan near future naomad nearly equiped tee minimal gear,eye x x,realized hierarchy always exist universal law natural supernatural said balance,christian really abstract sometimes wonder fallen angel must looked like casted heaven also god king king lord lord,kay sad,yeah agreed everything also ferroequinologist knowledgeable grip linked article unfortunately due heavy procrastination still havent gotten
ISFP,doodle laughing elvisa yomastercard youtuber think justice also doodle school chair bad picture doodled,want try epilator possibly painful,texting kanye west sent music video loved share many becaused bit embarassing started sending multiple message meaning song,made see wanna understand,aspect personality made unsure type tend doubt everything come term personality type different observed share trait,extravert intuitive feeling perceiving mean could huge difference think confused could explain,always thought handwriting childish perhaps personality thing,tortoise peaceful reserved intelligent born sign tortoise eager new experience though highly amiable every situation,personally try show interest sure work try however get bit chipper know guy like around make joke friend stuff,think good sensing others feel terrible social cue friend learned spell,love fire nothing like,found mine yet dance lack creativity choreography guess like something never get passionate enough best,anything may affect way answer question example stressful time mental illness medication special life circumstance useful information includes sex,wasnt costa rica underdog,hard get relationship yes mostly think trust commitment issue plus low self esteem like idea relationship terrifies everytime,im told look year younger always get serious reaction everytime say age also think way dress shirt jean,smile dimple,yes even family appreciate always wondered love go friend perhaps thing feel appreciation love dont experience,decisive sometimes think feel want something pursuing start doubting decision start endless loop,,like play flashlight,try hard stare glance people find attractive people seem different go life unique way,tadah,dance club thingy younger good really enjoyed long back lol still love dance alone room,really song whole genre nauseates bachata music irritates,get nervous im nervous smile lot start smile panic fill eye probably try give explanation apologize stammer,sure type seem attracted introverted guy happen nice laid back,sometimes cool crowd would want pet,youtube,guy often think life would continue died moment curious,seems like one vote sort like cheese make feel like crap eat,almost everyday feel uncertain insecure time prone feel sad several day maybe week oppose feeling happy happines come rarely usually feel,hmm usually value people take somewhere know enjoy example always wanted go broadway would hell gift,distance act like really care try mask showing happy whatever excuse find internally imagine showing much cooler person,crushed really hard harry burn harry met sally umm sun ki coffee prince trunk dragon ball z saul pineapple express fictional character,use winter baseball jacket caribbean change weather isnt extreme,noticed sleep way much wake go back sleeping cause apparently sleeping long make tired sleepy unfortunately havent able sleep since,mutter wanna witch hunted,didnt go american high school bullied probably told go back mexico spic alien dunno go make burrito want burrito umm im,love alone im free please wont interrupted thoughs reflection also much interaction people day want alone,people usually guess around someone though still strongly dislike guy good first glance people dont expect much,,yo,wanna mom sometimes im facebook see picture friend happy family womb craves fight stop ready im,feel guilty hell try make thing p think timing maybe friend wasnt mood dem joke,w,trembling,nursing specialize area would allow outside alone time perhaps veterinarian veterinarian technician personally find marine mammal fascinating,tanning,yeah actually got problem make friend online irl think dont express well seems like need good grammar clever witty smart funny generally
ISFP,tyler josh think two show difference rather well,gonna honest remember character well probably right lol,also going tv show hehe hannah clay ixtx alex justin jess courtney esxj bryce dick,hannah exfj clay ixtx alex tony ixtp sure bryce dick one sure courtney esxj jess justin zach esxp remember character,dipper mabel grunkle stan wendy soos ixfp ford,well said octopus,wish honest laughing,drooling,remember best friend borderline obsessed back like ish tongue ever listened couple song,watched video seen gif lady gaga awesome consider huge fan loved tongue,sure ever watched super bowl mostly sit back eating snack,hahahahahahahahaha love,like get know people website better thought better way get know people hearing useless random fact go first freckle across,hello fellow newbie joined couple month back still get confused lot stuff,watch sport watch kitteh,sorry laughing dad used watch football sister eventually lost interest rolling,oh idea laughing really sure people know rooting hang mostly theatre geek none u really care sport tongue,quote mibble never usually watching super bowl laughing unless commercial haha still quite sure even confusion,know texas live sell thing called pickle pouch fan xd,went first football game couple month ago confused throughout entire thing guess bad southern idunno never sporty though clumsy,hope go well anytime around guy like get nervous quiet complete opposite natural personality xd,awww cute sincerely hope everything work well,hi hello browsing wanted say love,originally thought party popper thing food popper thing soo goooood mmmmm love struck,awesome waaay better mine,haha nice,favorite food,stare back mouth full pizza happy grin,ooh let play game,sorry let party rolling,act like understands going still confused hell,slightly scared,sorry new honestly confused going,best friend love guy well love every type love guy lot,thank existing one best friend much fun,yay woke morning feeling great stumbling back thread feel happy face hurt smiling much,favorite mandela effect mk ultra jfk course bigfoot actually kind spooky creature thing love em,cutest thread ever holy shit hope worked,hate pretty much everything tumblr almost portray omg love butterfly much im gonna cry ooooo something shiny lol,know one pretty weird funny play video game cousin best friend odd combination fun wish knew age,hi wondering type think conspiracy theory feel free talk love theorizing stuff,pro like creative generally friendly con struggle lot anxiety fear good enough everyone actually hate,thing probably prioritize others happiness mine feel like personally responsible everyones happiness anyone sad feel like failed know,awesome n one least sure good hear agree got vibe first watched video curious right binge watching,oooorrr pewdiepie know unhealthy may right haha,jacksepticeye fit almost every characteristic really see anything else tbh crazyrussianhacker markiplier madeyewlook glam gore,personally think jacksepticeye fit well since known energetic positive loud say safe bet markiplier see,actually know one hard figure know couple people put j luckily s know relax perfectly,hello fellow wondering thought jacksepticeye mbti keep seeing stuff saying honestly see well tell wishful,yes let get happen bake lot sweet thing welcoming
